TIMESTAMP,POWER,DATETIME,HOURSTRING,HOUR,MINUTE,POWER_RNN_PRED
20121012 1:00,0.1266309622,20121012,1:00,1,00,0.422714501619339
20121012 2:00,0.0748355559,20121012,2:00,2,00,0.45539391040802
20121012 3:00,0.0633064951,20121012,3:00,3,00,0.31735798716545105
20121012 4:00,0.1346464901,20121012,4:00,4,00,0.29740598797798157
20121012 5:00,0.1343140074,20121012,5:00,5,00,0.25627627968788147
20121012 6:00,0.1408558283,20121012,6:00,6,00,0.24833698570728302
20121012 7:00,0.2455878653,20121012,7:00,7,00,0.22130954265594482
20121012 8:00,0.2969429568,20121012,8:00,8,00,0.23358213901519775
20121012 9:00,0.1707612954,20121012,9:00,9,00,0.24469642341136932
20121012 10:00,0.1719115057,20121012,10:00,10,00,0.2474234402179718
20121012 11:00,0.1906114086,20121012,11:00,11,00,0.25987982749938965
20121012 12:00,0.0890065059,20121012,12:00,12,00,0.384926438331604
20121012 13:00,0.0730473383,20121012,13:00,13,00,0.2880638837814331
20121012 14:00,0.1188221128,20121012,14:00,14,00,0.2580690383911133
20121012 15:00,0.0906150031,20121012,15:00,15,00,0.30306336283683777
20121012 16:00,0.0185201826,20121012,16:00,16,00,0.25815293192863464
20121012 17:00,0.0,20121012,17:00,17,00,0.2450760304927826
20121012 18:00,0.0,20121012,18:00,18,00,0.26551899313926697
20121012 19:00,0.0,20121012,19:00,19,00,0.27270105481147766
20121012 20:00,0.0,20121012,20:00,20,00,0.24430258572101593
20121012 21:00,0.0,20121012,21:00,21,00,0.23753118515014648
20121012 22:00,0.0,20121012,22:00,22,00,0.23753118515014648
20121012 23:00,0.0,20121012,23:00,23,00,0.23753118515014648
20121013 0:00,0.0,20121013,0:00,0,00,0.23753118515014648
20121013 1:00,0.0,20121013,1:00,1,00,0.23753118515014648
20121013 2:00,0.0,20121013,2:00,2,00,0.23753118515014648
20121013 3:00,0.0,20121013,3:00,3,00,0.23753118515014648
20121013 4:00,0.0,20121013,4:00,4,00,0.23753118515014648
20121013 5:00,0.0,20121013,5:00,5,00,0.23753118515014648
20121013 6:00,0.0,20121013,6:00,6,00,0.23753118515014648
20121013 7:00,0.0,20121013,7:00,7,00,0.23753118515014648
20121013 8:00,0.0,20121013,8:00,8,00,0.23753118515014648
20121013 9:00,0.0,20121013,9:00,9,00,0.23753118515014648
20121013 10:00,0.0157704612,20121013,10:00,10,00,0.23753118515014648
20121013 11:00,0.0086445491,20121013,11:00,11,00,0.23446382582187653
20121013 12:00,0.0,20121013,12:00,12,00,0.23836390674114227
20121013 13:00,0.0084198986,20121013,13:00,13,00,0.23502464592456818
20121013 14:00,0.0241094856,20121013,14:00,14,00,0.23923669755458832
20121013 15:00,0.0777290536,20121013,15:00,15,00,0.23720291256904602
20121013 16:00,0.1718306315,20121013,16:00,16,00,0.2245665192604065
20121013 17:00,0.0893569606,20121013,17:00,17,00,0.21515944600105286
20121013 18:00,0.0877664354,20121013,18:00,18,00,0.2374894618988037
20121013 19:00,0.0633514252,20121013,19:00,19,00,0.22033512592315674
20121013 20:00,0.1967848028,20121013,20:00,20,00,0.3061102628707886
20121013 21:00,0.2259534165,20121013,21:00,21,00,0.22156310081481934
20121013 22:00,0.2650695518,20121013,22:00,22,00,0.25062096118927
20121013 23:00,0.2843715179,20121013,23:00,23,00,0.20094779133796692
20121014 0:00,0.2514108048,20121014,0:00,0,00,0.25727084279060364
20121014 1:00,0.4102027246,20121014,1:00,1,00,0.27372533082962036
20121014 2:00,0.4623306136,20121014,2:00,2,00,0.2495550811290741
20121014 3:00,0.5856187772,20121014,3:00,3,00,0.3351805508136749
20121014 4:00,0.7620861939,20121014,4:00,4,00,0.2104889154434204
20121014 5:00,0.8708439668,20121014,5:00,5,00,0.3309955596923828
20121014 6:00,0.897244887,20121014,6:00,6,00,0.35744601488113403
20121014 7:00,0.9144351389,20121014,7:00,7,00,0.43379902839660645
20121014 8:00,0.9210847921,20121014,8:00,8,00,0.5762211680412292
20121014 9:00,0.8320872722,20121014,9:00,9,00,0.640539824962616
20121014 10:00,0.8176736997,20121014,10:00,10,00,0.6634194254875183
20121014 11:00,0.9269167176,20121014,11:00,11,00,0.6559494733810425
20121014 12:00,0.9675514899,20121014,12:00,12,00,0.6597368121147156
20121014 13:00,0.9495974264,20121014,13:00,13,00,0.640460729598999
20121014 14:00,0.9577207865,20121014,14:00,14,00,0.6048172116279602
20121014 15:00,0.9694834837,20121014,15:00,15,00,0.6434713006019592
20121014 16:00,0.9675335178,20121014,16:00,16,00,0.6608719229698181
20121014 17:00,0.9691959311,20121014,17:00,17,00,0.6556479930877686
20121014 18:00,0.9694924697,20121014,18:00,18,00,0.6549796462059021
20121014 19:00,0.9657273283,20121014,19:00,19,00,0.6592092514038086
20121014 20:00,0.9678660005,20121014,20:00,20,00,0.6589471101760864
20121014 21:00,0.9635976421,20121014,21:00,21,00,0.658504068851471
20121014 22:00,0.9662934474,20121014,22:00,22,00,0.6603946685791016
20121014 23:00,0.9388501492,20121014,23:00,23,00,0.657785177230835
20121015 0:00,0.8948096761,20121015,0:00,0,00,0.6641921401023865
20121015 1:00,0.812237159,20121015,1:00,1,00,0.6657690405845642
20121015 2:00,0.9161604543,20121015,2:00,2,00,0.6786515116691589
20121015 3:00,0.9237446533,20121015,3:00,3,00,0.6518768072128296
20121015 4:00,0.8969124043,20121015,4:00,4,00,0.6695299744606018
20121015 5:00,0.8504277344,20121015,5:00,5,00,0.6060245037078857
20121015 6:00,0.6646418173,20121015,6:00,6,00,0.6611820459365845
20121015 7:00,0.7968351245,20121015,7:00,7,00,0.6895534992218018
20121015 8:00,0.7804536142,20121015,8:00,8,00,0.6408107876777649
20121015 9:00,0.6793159843,20121015,9:00,9,00,0.6895491480827332
20121015 10:00,0.096653607,20121015,10:00,10,00,0.5374642610549927
20121015 11:00,0.030354768,20121015,11:00,11,00,0.7147767543792725
20121015 12:00,0.0338413429,20121015,12:00,12,00,0.6256080269813538
20121015 13:00,0.1268286546,20121015,13:00,13,00,0.7231398820877075
20121015 14:00,0.0618327882,20121015,14:00,14,00,0.25103312730789185
20121015 15:00,0.0089410877,20121015,15:00,15,00,0.25030437111854553
20121015 16:00,0.0133711944,20121015,16:00,16,00,0.22687757015228271
20121015 17:00,0.0328169368,20121015,17:00,17,00,0.2760627567768097
20121015 18:00,0.2118543546,20121015,18:00,18,00,0.25627824664115906
20121015 19:00,0.0472574674,20121015,19:00,19,00,0.2050217241048813
20121015 20:00,0.0235793106,20121015,20:00,20,00,0.26431766152381897
20121015 21:00,0.1861543438,20121015,21:00,21,00,0.2083054780960083
20121015 22:00,0.5416591783,20121015,22:00,22,00,0.3125656843185425
20121015 23:00,0.7726357787,20121015,23:00,23,00,0.18908505141735077
20121016 0:00,0.5279285432,20121016,0:00,0,00,0.16995283961296082
20121016 1:00,0.3067916322,20121016,1:00,1,00,0.214457705616951
20121016 2:00,0.5311904676,20121016,2:00,2,00,0.3667631149291992
20121016 3:00,0.7369073721,20121016,3:00,3,00,0.6536372303962708
20121016 4:00,0.8174760073,20121016,4:00,4,00,0.5959554314613342
20121016 5:00,0.7010531613,20121016,5:00,5,00,0.22672340273857117
20121016 6:00,0.8869828547,20121016,6:00,6,00,0.40897810459136963
20121016 7:00,0.8921498149,20121016,7:00,7,00,0.5146668553352356
20121016 8:00,0.8903705834,20121016,8:00,8,00,0.6699039340019226
20121016 9:00,0.8494572445,20121016,9:00,9,00,0.5023860931396484
20121016 10:00,0.5886650372,20121016,10:00,10,00,0.6575102210044861
20121016 11:00,0.4492829158,20121016,11:00,11,00,0.6913371086120605
20121016 12:00,0.3158405521,20121016,12:00,12,00,0.6800089478492737
20121016 13:00,0.2922073254,20121016,13:00,13,00,0.7142671346664429
20121016 14:00,0.1352485533,20121016,14:00,14,00,0.5993779897689819
20121016 15:00,0.0889885338,20121016,15:00,15,00,0.5565112829208374
20121016 16:00,0.0155637828,20121016,16:00,16,00,0.33291125297546387
20121016 17:00,0.0421803673,20121016,17:00,17,00,0.4228280484676361
20121016 18:00,0.2192588333,20121016,18:00,18,00,0.26515987515449524
20121016 19:00,0.3086517379,20121016,19:00,19,00,0.23531368374824524
20121016 20:00,0.411415837,20121016,20:00,20,00,0.21277505159378052
20121016 21:00,0.3986197477,20121016,21:00,21,00,0.1821180135011673
20121016 22:00,0.5315139643,20121016,22:00,22,00,0.2523610293865204
20121016 23:00,0.5577890802,20121016,23:00,23,00,0.2403871715068817
20121017 0:00,0.4851910427,20121017,0:00,0,00,0.42277979850769043
20121017 1:00,0.4375921067,20121017,1:00,1,00,0.32761049270629883
20121017 2:00,0.3777272564,20121017,2:00,2,00,0.4763941764831543
20121017 3:00,0.3029456166,20121017,3:00,3,00,0.5680676698684692
20121017 4:00,0.1545595054,20121017,4:00,4,00,0.4989089369773865
20121017 5:00,0.0218899393,20121017,5:00,5,00,0.4875779151916504
20121017 6:00,0.0027497214,20121017,6:00,6,00,0.43143364787101746
20121017 7:00,0.0,20121017,7:00,7,00,0.3940941095352173
20121017 8:00,0.0093993746,20121017,8:00,8,00,0.3177982568740845
20121017 9:00,0.1310071529,20121017,9:00,9,00,0.2429327815771103
20121017 10:00,0.3581916538,20121017,10:00,10,00,0.21592268347740173
20121017 11:00,0.4026993997,20121017,11:00,11,00,0.19472524523735046
20121017 12:00,0.3358524136,20121017,12:00,12,00,0.19702617824077606
20121017 13:00,0.4581341433,20121017,13:00,13,00,0.2026117444038391
20121017 14:00,0.6322112792,20121017,14:00,14,00,0.28501006960868835
20121017 15:00,0.6633927609,20121017,15:00,15,00,0.4034954607486725
20121017 16:00,0.6694762949,20121017,16:00,16,00,0.289802610874176
20121017 17:00,0.6746522411,20121017,17:00,17,00,0.3241807818412781
20121017 18:00,0.8464289565,20121017,18:00,18,00,0.5495574474334717
20121017 19:00,0.9368372812,20121017,19:00,19,00,0.5361496806144714
20121017 20:00,0.9430645915,20121017,20:00,20,00,0.5797173380851746
20121017 21:00,0.9317242371,20121017,21:00,21,00,0.504928469657898
20121017 22:00,0.7815678804,20121017,22:00,22,00,0.6171610951423645
20121017 23:00,0.5544822257,20121017,23:00,23,00,0.678741455078125
20121018 0:00,0.2183153014,20121018,0:00,0,00,0.6932660937309265
20121018 1:00,0.0822310485,20121018,1:00,1,00,0.7219893932342529
20121018 2:00,0.0801193343,20121018,2:00,2,00,0.6962361931800842
20121018 3:00,0.0840821681,20121018,3:00,3,00,0.6552804112434387
20121018 4:00,0.0436361022,20121018,4:00,4,00,0.34719133377075195
20121018 5:00,0.0,20121018,5:00,5,00,0.2546704113483429
20121018 6:00,0.0,20121018,6:00,6,00,0.25355446338653564
20121018 7:00,0.0,20121018,7:00,7,00,0.2598739266395569
20121018 8:00,0.0341648395,20121018,8:00,8,00,0.25493794679641724
20121018 9:00,0.0482009992,20121018,9:00,9,00,0.23096099495887756
20121018 10:00,0.35122749,20121018,10:00,10,00,0.2336600124835968
20121018 11:00,0.4761421229,20121018,11:00,11,00,0.1819668561220169
20121018 12:00,0.9285701449,20121018,12:00,12,00,0.2156645506620407
20121018 13:00,0.952931239,20121018,13:00,13,00,0.1402256041765213
20121018 14:00,0.9205186729,20121018,14:00,14,00,0.3525058329105377
20121018 15:00,0.8057312821,20121018,15:00,15,00,0.2223438322544098
20121018 16:00,0.629057187,20121018,16:00,16,00,0.6690688133239746
20121018 17:00,0.6592232486,20121018,17:00,17,00,0.691898763179779
20121018 18:00,0.6699345818,20121018,18:00,18,00,0.6787551641464233
20121018 19:00,0.3778261026,20121018,19:00,19,00,0.6826521754264832
20121018 20:00,0.2951457532,20121018,20:00,20,00,0.6225454807281494
20121018 21:00,0.3077711082,20121018,21:00,21,00,0.5516386032104492
20121018 22:00,0.4090525143,20121018,22:00,22,00,0.6811010837554932
20121018 23:00,0.2685022106,20121018,23:00,23,00,0.3932377099990845
20121019 0:00,0.3674472521,20121019,0:00,0,00,0.361697793006897
20121019 1:00,0.2629039215,20121019,1:00,1,00,0.23901942372322083
20121019 2:00,0.4662305453,20121019,2:00,2,00,0.5399526357650757
20121019 3:00,0.4456435786,20121019,3:00,3,00,0.21188534796237946
20121019 4:00,0.5423421157,20121019,4:00,4,00,0.47973257303237915
20121019 5:00,0.7324592933,20121019,5:00,5,00,0.20265790820121765
20121019 6:00,0.7178480285,20121019,6:00,6,00,0.4147302508354187
20121019 7:00,0.5528557564,20121019,7:00,7,00,0.40227341651916504
20121019 8:00,0.5494590417,20121019,8:00,8,00,0.4231988191604614
20121019 9:00,0.6522770569,20121019,9:00,9,00,0.6075018644332886
20121019 10:00,0.5440584451,20121019,10:00,10,00,0.6494648456573486
20121019 11:00,0.1329661047,20121019,11:00,11,00,0.5639258623123169
20121019 12:00,0.0253495561,20121019,12:00,12,00,0.5428689122200012
20121019 13:00,0.0616440818,20121019,13:00,13,00,0.5972049236297607
20121019 14:00,0.0874878689,20121019,14:00,14,00,0.6690989136695862
20121019 15:00,0.1370457568,20121019,15:00,15,00,0.293843150138855
20121019 16:00,0.1206462744,20121019,16:00,16,00,0.21931463479995728
20121019 17:00,0.0268502211,20121019,17:00,17,00,0.2375093698501587
20121019 18:00,0.0,20121019,18:00,18,00,0.24984511733055115
20121019 19:00,0.0,20121019,19:00,19,00,0.26646897196769714
20121019 20:00,0.0,20121019,20:00,20,00,0.2881891429424286
20121019 21:00,0.001518637,20121019,21:00,21,00,0.2476332187652588
20121019 22:00,0.0039268898,20121019,22:00,22,00,0.2372332066297531
20121019 23:00,0.0,20121019,23:00,23,00,0.2370019257068634
20121020 0:00,0.0,20121020,0:00,0,00,0.23777490854263306
20121020 1:00,0.0,20121020,1:00,1,00,0.2370733767747879
20121020 2:00,0.0,20121020,2:00,2,00,0.23889771103858948
20121020 3:00,0.0041784983,20121020,3:00,3,00,0.23753118515014648
20121020 4:00,0.0,20121020,4:00,4,00,0.23671267926692963
20121020 5:00,0.1804032925,20121020,5:00,5,00,0.23819705843925476
20121020 6:00,0.0590021926,20121020,6:00,6,00,0.20508892834186554
20121020 7:00,0.0716634916,20121020,7:00,7,00,0.2617030143737793
20121020 8:00,0.1013353222,20121020,8:00,8,00,0.20021556317806244
20121020 9:00,0.2833381259,20121020,9:00,9,00,0.31549912691116333
20121020 10:00,0.3945131376,20121020,10:00,10,00,0.20615383982658386
20121020 11:00,0.3316918874,20121020,11:00,11,00,0.21598082780838013
20121020 12:00,0.2851353294,20121020,12:00,12,00,0.20873157680034637
20121020 13:00,0.1479997124,20121020,13:00,13,00,0.2623295485973358
20121020 14:00,0.0919000036,20121020,14:00,14,00,0.4568660855293274
20121020 15:00,0.0715646454,20121020,15:00,15,00,0.36017078161239624
20121020 16:00,0.0682218468,20121020,16:00,16,00,0.38703733682632446
20121020 17:00,0.0634322993,20121020,17:00,17,00,0.28025496006011963
20121020 18:00,0.0977229431,20121020,18:00,18,00,0.25483617186546326
20121020 19:00,0.152348945,20121020,19:00,19,00,0.23822782933712006
20121020 20:00,0.2311742928,20121020,20:00,20,00,0.23400548100471497
20121020 21:00,0.1335771539,20121020,21:00,21,00,0.21779051423072815
20121020 22:00,0.1038783653,20121020,22:00,22,00,0.2503820061683655
20121020 23:00,0.0957190611,20121020,23:00,23,00,0.23759740591049194
20121021 0:00,0.2457226555,20121021,0:00,0,00,0.3325260877609253
20121021 1:00,0.370421624,20121021,1:00,1,00,0.23393629491329193
20121021 2:00,0.0303188239,20121021,2:00,2,00,0.23011112213134766
20121021 3:00,0.0054634988,20121021,3:00,3,00,0.2716716229915619
20121021 4:00,0.0159322095,20121021,4:00,4,00,0.2409478724002838
20121021 5:00,0.0302738938,20121021,5:00,5,00,0.5720474123954773
20121021 6:00,0.0482189713,20121021,6:00,6,00,0.24412184953689575
20121021 7:00,0.0514359656,20121021,7:00,7,00,0.23093795776367188
20121021 8:00,0.3102871931,20121021,8:00,8,00,0.23321941494941711
20121021 9:00,0.2033266238,20121021,9:00,9,00,0.19213049113750458
20121021 10:00,0.322364401,20121021,10:00,10,00,0.26626476645469666
20121021 11:00,0.4792872291,20121021,11:00,11,00,0.17374469339847565
20121021 12:00,0.5431778153,20121021,12:00,12,00,0.36134910583496094
20121021 13:00,0.354246792,20121021,13:00,13,00,0.22555755078792572
20121021 14:00,0.2141997053,20121021,14:00,14,00,0.306026816368103
20121021 15:00,0.183179972,20121021,15:00,15,00,0.41185277700424194
20121021 16:00,0.2254681715,20121021,16:00,16,00,0.596916675567627
20121021 17:00,0.2248121922,20121021,17:00,17,00,0.42318832874298096
20121021 18:00,0.2754484023,20121021,18:00,18,00,0.294984370470047
20121021 19:00,0.3286096833,20121021,19:00,19,00,0.24039790034294128
20121021 20:00,0.4234660868,20121021,20:00,20,00,0.2729758322238922
20121021 21:00,0.5972197261,20121021,21:00,21,00,0.24293145537376404
20121021 22:00,0.6273947737,20121021,22:00,22,00,0.24792718887329102
20121021 23:00,0.5325563423,20121021,23:00,23,00,0.29979798197746277
20121022 0:00,0.4876172675,20121022,0:00,0,00,0.3282303810119629
20121022 1:00,0.2942830955,20121022,1:00,1,00,0.5216069221496582
20121022 2:00,0.2589860178,20121022,2:00,2,00,0.6465693712234497
20121022 3:00,0.2387674778,20121022,3:00,3,00,0.4955524802207947
20121022 4:00,0.0989630136,20121022,4:00,4,00,0.5786075592041016
20121022 5:00,0.0581215628,20121022,5:00,5,00,0.37155860662460327
20121022 6:00,0.0813863628,20121022,6:00,6,00,0.30500727891921997
20121022 7:00,0.1825329787,20121022,7:00,7,00,0.35001060366630554
20121022 8:00,0.3082293951,20121022,8:00,8,00,0.24118639528751373
20121022 9:00,0.587532799,20121022,9:00,9,00,0.21221347153186798
20121022 10:00,0.7271215988,20121022,10:00,10,00,0.1770438700914383
20121022 11:00,0.9091154164,20121022,11:00,11,00,0.21293874084949493
20121022 12:00,0.9668595665,20121022,12:00,12,00,0.19085615873336792
20121022 13:00,0.9685669099,20121022,13:00,13,00,0.4638092517852783
20121022 14:00,0.9737338701,20121022,14:00,14,00,0.5271045565605164
20121022 15:00,0.967614392,20121022,15:00,15,00,0.6364609599113464
20121022 16:00,0.9641727472,20121022,16:00,16,00,0.6591442823410034
20121022 17:00,0.9604974659,20121022,17:00,17,00,0.6582725644111633
20121022 18:00,0.9436756407,20121022,18:00,18,00,0.6612383127212524
20121022 19:00,0.9307267891,20121022,19:00,19,00,0.6624628305435181
20121022 20:00,0.9442597319,20121022,20:00,20,00,0.6620750427246094
20121022 21:00,0.9431364796,20121022,21:00,21,00,0.6606053709983826
20121022 22:00,0.9470633694,20121022,22:00,22,00,0.6603735089302063
20121022 23:00,0.9224686388,20121022,23:00,23,00,0.6520625352859497
20121023 0:00,0.9305470688,20121023,0:00,0,00,0.6616209149360657
20121023 1:00,0.9163401747,20121023,1:00,1,00,0.6553816199302673
20121023 2:00,0.9088638079,20121023,2:00,2,00,0.6656111478805542
20121023 3:00,0.8726681284,20121023,3:00,3,00,0.6549704670906067
20121023 4:00,0.8544085403,20121023,4:00,4,00,0.6659280061721802
20121023 5:00,0.7879120089,20121023,5:00,5,00,0.66050785779953
20121023 6:00,0.7400614644,20121023,6:00,6,00,0.6740455627441406
20121023 7:00,0.6357607563,20121023,7:00,7,00,0.6627344489097595
20121023 8:00,0.6116332986,20121023,8:00,8,00,0.6805503964424133
20121023 9:00,0.7130854391,20121023,9:00,9,00,0.6491360664367676
20121023 10:00,0.77631106,20121023,10:00,10,00,0.6351882219314575
20121023 11:00,0.7864832321,20121023,11:00,11,00,0.5787539482116699
20121023 12:00,0.8753729197,20121023,12:00,12,00,0.5001710057258606
20121023 13:00,0.8946838719,20121023,13:00,13,00,0.5561143159866333
20121023 14:00,0.9307627332,20121023,14:00,14,00,0.6257007122039795
20121023 15:00,0.9151180763,20121023,15:00,15,00,0.5897738337516785
20121023 16:00,0.9413572481,20121023,16:00,16,00,0.6474543213844299
20121023 17:00,0.9424175982,20121023,17:00,17,00,0.6372464895248413
20121023 18:00,0.9351479099,20121023,18:00,18,00,0.6595081686973572
20121023 19:00,0.9447449768,20121023,19:00,19,00,0.648984968662262
20121023 20:00,0.9350939937,20121023,20:00,20,00,0.6553806066513062
20121023 21:00,0.8524945185,20121023,21:00,21,00,0.6604133248329163
20121023 22:00,0.8058481004,20121023,22:00,22,00,0.6679027080535889
20121023 23:00,0.752552029,20121023,23:00,23,00,0.6685861349105835
20121024 0:00,0.287974911,20121024,0:00,0,00,0.6840075850486755
20121024 1:00,0.2764907803,20121024,1:00,1,00,0.7155189514160156
20121024 2:00,0.0686621617,20121024,2:00,2,00,0.6217585206031799
20121024 3:00,0.0743323389,20121024,3:00,3,00,0.7322396636009216
20121024 4:00,0.4821357967,20121024,4:00,4,00,0.2961341440677643
20121024 5:00,0.5199220014,20121024,5:00,5,00,0.30831611156463623
20121024 6:00,0.336526365,20121024,6:00,6,00,0.24973444640636444
20121024 7:00,0.6652798246,20121024,7:00,7,00,0.18409259617328644
20121024 8:00,0.7842367277,20121024,8:00,8,00,0.2939143180847168
20121024 9:00,0.9197818195,20121024,9:00,9,00,0.6054668426513672
20121024 10:00,0.6742119262,20121024,10:00,10,00,0.19182345271110535
20121024 11:00,0.9203659106,20121024,11:00,11,00,0.6030996441841125
20121024 12:00,0.9659160347,20121024,12:00,12,00,0.4694744944572449
20121024 13:00,0.969151001,20121024,13:00,13,00,0.6869329214096069
20121024 14:00,0.9732216671,20121024,14:00,14,00,0.4501546025276184
20121024 15:00,0.9680457209,20121024,15:00,15,00,0.6417921781539917
20121024 16:00,0.9698968405,20121024,16:00,16,00,0.6585960388183594
20121024 17:00,0.972143345,20121024,17:00,17,00,0.6576558351516724
20121024 18:00,0.9713076453,20121024,18:00,18,00,0.6598371863365173
20121024 19:00,0.9692139032,20121024,19:00,19,00,0.6583746671676636
20121024 20:00,0.9686567701,20121024,20:00,20,00,0.6586775183677673
20121024 21:00,0.9150821322,20121024,21:00,21,00,0.6593265533447266
20121024 22:00,0.8439937457,20121024,22:00,22,00,0.6680586934089661
20121024 23:00,0.5421084792,20121024,23:00,23,00,0.6715563535690308
20121025 0:00,0.3895169117,20121025,0:00,0,00,0.7087791562080383
20121025 1:00,0.6455195715,20121025,1:00,1,00,0.6905884742736816
20121025 2:00,0.8298227957,20121025,2:00,2,00,0.6767286062240601
20121025 3:00,0.8351155602,20121025,3:00,3,00,0.5794497728347778
20121025 4:00,0.785953057,20121025,4:00,4,00,0.2653900384902954
20121025 5:00,0.5457568024,20121025,5:00,5,00,0.47872036695480347
20121025 6:00,0.5644656914,20121025,6:00,6,00,0.6793522238731384
20121025 7:00,0.6364526796,20121025,7:00,7,00,0.6463665962219238
20121025 8:00,0.47978146,20121025,8:00,8,00,0.6846691966056824
20121025 9:00,0.4700136587,20121025,9:00,9,00,0.5542292594909668
20121025 10:00,0.4799521944,20121025,10:00,10,00,0.4421890377998352
20121025 11:00,0.3326174473,20121025,11:00,11,00,0.6375566720962524
20121025 12:00,0.2769310952,20121025,12:00,12,00,0.5063125491142273
20121025 13:00,0.2761043816,20121025,13:00,13,00,0.4222148358821869
20121025 14:00,0.3708170087,20121025,14:00,14,00,0.5375959277153015
20121025 15:00,0.4060961144,20121025,15:00,15,00,0.3418419361114502
20121025 16:00,0.3878544984,20121025,16:00,16,00,0.3070777356624603
20121025 17:00,0.3615793825,20121025,17:00,17,00,0.26735514402389526
20121025 18:00,0.4429477733,20121025,18:00,18,00,0.34521281719207764
20121025 19:00,0.3611570396,20121025,19:00,19,00,0.3711191415786743
20121025 20:00,0.1312228173,20121025,20:00,20,00,0.43546223640441895
20121025 21:00,0.1941788577,20121025,21:00,21,00,0.36238861083984375
20121025 22:00,0.1971712016,20121025,22:00,22,00,0.40855154395103455
20121025 23:00,0.2025088962,20121025,23:00,23,00,0.5204935073852539
20121026 0:00,0.2734265483,20121026,0:00,0,00,0.23215186595916748
20121026 1:00,0.597660041,20121026,1:00,1,00,0.2536305785179138
20121026 2:00,0.6722529744,20121026,2:00,2,00,0.20956145226955414
20121026 3:00,0.6902070378,20121026,3:00,3,00,0.2559533715248108
20121026 4:00,0.6020182596,20121026,4:00,4,00,0.19229651987552643
20121026 5:00,0.5975342367,20121026,5:00,5,00,0.5282706618309021
20121026 6:00,0.7629668236,20121026,6:00,6,00,0.57004714012146
20121026 7:00,0.7523183926,20121026,7:00,7,00,0.5986698865890503
20121026 8:00,0.7138762086,20121026,8:00,8,00,0.5772097706794739
20121026 9:00,0.7188454764,20121026,9:00,9,00,0.446685254573822
20121026 10:00,0.4485101183,20121026,10:00,10,00,0.6269950866699219
20121026 11:00,0.3168559721,20121026,11:00,11,00,0.681705117225647
20121026 12:00,0.3633136839,20121026,12:00,12,00,0.6048620343208313
20121026 13:00,0.3880701628,20121026,13:00,13,00,0.679964005947113
20121026 14:00,0.2937349484,20121026,14:00,14,00,0.5164561867713928
20121026 15:00,0.2552478344,20121026,15:00,15,00,0.33022540807724
20121026 16:00,0.1863160922,20121026,16:00,16,00,0.33828890323638916
20121026 17:00,0.2598396894,20121026,17:00,17,00,0.4530521631240845
20121026 18:00,0.490888178,20121026,18:00,18,00,0.30560678243637085
20121026 19:00,0.4627709284,20121026,19:00,19,00,0.2780693769454956
20121026 20:00,0.4282556342,20121026,20:00,20,00,0.2608855664730072
20121026 21:00,0.273255814,20121026,21:00,21,00,0.21559876203536987
20121026 22:00,0.2327648179,20121026,22:00,22,00,0.520359456539154
20121026 23:00,0.2330703425,20121026,23:00,23,00,0.44022810459136963
20121027 0:00,0.0647352719,20121027,0:00,0,00,0.5044814944267273
20121027 1:00,0.002534057,20121027,1:00,1,00,0.3734540343284607
20121027 2:00,0.0,20121027,2:00,2,00,0.29073473811149597
20121027 3:00,0.0021027282,20121027,3:00,3,00,0.3690396547317505
20121027 4:00,0.0052837784,20121027,4:00,4,00,0.26396411657333374
20121027 5:00,0.0071618562,20121027,5:00,5,00,0.23770542442798615
20121027 6:00,0.0227436109,20121027,6:00,6,00,0.23644141852855682
20121027 7:00,0.0373728478,20121027,7:00,7,00,0.23365195095539093
20121027 8:00,0.2935732001,20121027,8:00,8,00,0.23392635583877563
20121027 9:00,0.3660723914,20121027,9:00,9,00,0.19158560037612915
20121027 10:00,0.2104705079,20121027,10:00,10,00,0.22108368575572968
20121027 11:00,0.4150911182,20121027,11:00,11,00,0.20298679172992706
20121027 12:00,0.5643758312,20121027,12:00,12,00,0.22395406663417816
20121027 13:00,0.4648826426,20121027,13:00,13,00,0.46020781993865967
20121027 14:00,0.4378616872,20121027,14:00,14,00,0.23050007224082947
20121027 15:00,0.3205222674,20121027,15:00,15,00,0.2976783514022827
20121027 16:00,0.2671273498,20121027,16:00,16,00,0.6039581298828125
20121027 17:00,0.2085295281,20121027,17:00,17,00,0.44882482290267944
20121027 18:00,0.2020506093,20121027,18:00,18,00,0.5028253197669983
20121027 19:00,0.2524352108,20121027,19:00,19,00,0.35329169034957886
20121027 20:00,0.3773678157,20121027,20:00,20,00,0.3157820701599121
20121027 21:00,0.3510118256,20121027,21:00,21,00,0.25298193097114563
20121027 22:00,0.238372093,20121027,22:00,22,00,0.2666023373603821
20121027 23:00,0.1296592502,20121027,23:00,23,00,0.26345932483673096
20121028 0:00,0.0425667661,20121028,0:00,0,00,0.3978763222694397
20121028 1:00,0.0,20121028,1:00,1,00,0.42917048931121826
20121028 2:00,0.0,20121028,2:00,2,00,0.3466334342956543
20121028 3:00,0.0,20121028,3:00,3,00,0.28721874952316284
20121028 4:00,0.0,20121028,4:00,4,00,0.2544476389884949
20121028 5:00,0.0,20121028,5:00,5,00,0.23753118515014648
20121028 6:00,0.0,20121028,6:00,6,00,0.23753118515014648
20121028 7:00,0.0,20121028,7:00,7,00,0.23753118515014648
20121028 8:00,0.0,20121028,8:00,8,00,0.23753118515014648
